time_s,joint_0_position,tau_box,tau_ass_total,tau_w,tau_meas_0
22.699798,,,0.0,,
22.699804,,0.0,,,
22.699808,,,,12.014389765221797,
22.704439,0.11610548034310227,,,,
22.704746,,,,,-0.8263093829154968
22.704784,,,0.0,,
22.704789,,0.0,,,
22.704793,,,,12.280818664500556,
22.710063,0.1184859468834696,,,,
22.710597,,,,,-0.7805450558662415
22.710643,,,0.0,,
22.710648,,0.0,,,
22.710653,,,,12.549561021581805,
22.715236,0.12080609282514664,,,,
22.715553,,0.0,,,
22.715557,,,,,-0.6824930310249329
22.715562,,,,12.820958519685696,
22.715587,,,0.0,,
22.720076,0.12298202859379587,,,,
22.720526,,,,,-0.7812078595161438
22.720530,,,,13.090664308651332,
22.720673,,,0.0,,
22.720702,,0.0,,,
22.725260,0.1252732126586183,,,,
22.725684,,,,,-0.7443768978118896
22.725775,,,0.0,,
22.725794,,0.0,,,
22.725810,,,,13.362077427834874,
22.730129,0.12770621005148744,,,,
22.730567,,0.0,,,
22.730585,,,,,-0.684430718421936
22.730602,,,,13.636378530725835,
22.730659,,,0.0,,
22.735826,0.12978087911968642,,,,
22.736230,,,,,-0.7682844400405884
22.736248,,,,13.909862952223763,
22.736309,,,0.0,,
22.736326,,0.0,,,
22.741402,0.1319616085782978,,,,
22.741700,,,,,-0.8096193075180054
22.741765,,,0.0,,
22.741776,,0.0,,,
22.741788,,,,14.186454441577382,
22.745028,0.13409040639565264,,,,
22.745413,,,0.0,,
22.745424,,0.0,,,
22.745435,,,,,-0.6494638919830322
22.745447,,,,14.45954305014192,
22.749612,0.1356759193506313,,,,
22.749993,,,0.0,,
22.750003,,0.0,,,
22.750014,,,,,-1.0762282609939575
22.750025,,,,14.725765030437325,
22.754618,0.13842110580228498,,,,
22.755033,,,0.0,,
22.755045,,0.0,,,
22.755059,,,,,-0.7756134271621704
22.755071,,,,15.000681088552275,
22.759642,0.14120943546359796,,,,
22.759976,,,0.0,,
22.759988,,0.0,,,
22.760001,,,,,-0.6795703172683716
22.760013,,,,15.282621925014046,
22.764936,0.1433857707064107,,,,
22.765328,,,0.0,,
22.765343,,0.0,,,
22.765355,,,,,-0.6229726076126099
22.765367,,,,15.563744446225888,
22.770135,0.14592722533467334,,,,
22.770500,,,,,-0.6061375737190247
22.770568,,,0.0,,
22.770584,,0.0,,,
22.770597,,,,15.849940659975447,
22.775003,0.14804943182833022,,,,
22.775328,,,0.0,,
22.775344,,0.0,,,
22.775359,,,,,-0.6273701786994934
22.775373,,,,16.13353100335096,
22.780206,0.1504412833823576,,,,
22.780729,,0.0,,,
22.780779,,,,,-0.5745779275894165
22.780785,,,,16.419875626880724,
22.780818,,,0.0,,
22.785018,0.1527558366857455,,,,
22.785323,,,,,-0.7388875484466553
22.785399,,,,16.705323613936308,
22.785426,,0.0,,,
22.785444,,,0.0,,
22.791372,0.15513470532945878,,,,
22.791625,,0.0,,,
22.791629,,,,,-0.6068344116210938
22.791634,,,,16.993846451493827,
22.791666,,,0.0,,
22.796004,0.15771211263243748,,,,
22.796400,,,,,-0.5945805907249451
22.796429,,,0.0,,
22.796434,,0.0,,,
22.796440,,,,17.284012378059398,
22.799966,0.1595227292785551,,,,
22.800211,,,0.0,,
22.800225,,0.0,,,
22.800231,,,,,-0.5491936802864075
22.800237,,,,17.56704781377263,
22.804997,0.1611022501210811,,,,
22.805212,,,,,-0.7158157229423523
22.805252,,,0.0,,
22.805260,,0.0,,,
22.805268,,,,17.843662754309612,
22.809916,0.1633391056996659,,,,
22.810195,,,0.0,,
22.810204,,0.0,,,
22.810212,,,,,-0.830657422542572
22.810222,,,,18.118568248660385,
22.815096,0.16647697525405172,,,,
22.815405,,,0.0,,
22.815416,,0.0,,,
22.815426,,,,,-0.6907010078430176
22.815438,,,,18.404525431693997,
22.819634,0.16880990436896115,,,,
22.819731,,,,,-0.9122293591499329
22.819793,,,0.0,,
22.819805,,0.0,,,
22.819817,,,,18.692154181865817,
22.824989,0.17143904357611464,,,,
22.825099,,,,,-0.7342535257339478
22.825172,,,0.0,,
22.825185,,0.0,,,
22.825200,,,,18.98266791905458,
22.830017,0.17414288445184484,,,,
22.830108,,,0.0,,
22.830121,,0.0,,,
22.830135,,,,,-0.8288614153862
22.830149,,,,19.278389965485264,
22.834571,0.1762061685063837,,,,
22.834677,,,,,-1.0130021572113037
22.834767,,,0.0,,
22.834781,,0.0,,,
22.834795,,,,19.571894504467547,
22.842105,0.17972453720151466,,,,
22.842187,,,,,-1.1873795986175537
22.842219,,0.0,,,
22.842224,,,,19.878103744368865,
22.842246,,,0.0,,
22.844848,0.1806323422380954,,,,
22.845051,,0.0,,,
22.845055,,,,,-1.3260161876678467
22.845059,,,,20.164262745216234,
22.845082,,,0.0,,
22.849935,0.1829690663575582,,,,
22.850294,,,,,-1.5724176168441772
22.850327,,,0.0,,
22.850331,,0.0,,,
22.850334,,,,20.44919482761491,
22.854624,0.18595513572980954,,,,
22.854691,,,,,-1.3648892641067505
22.854714,,,0.0,,
22.854723,,0.0,,,
22.854727,,,,20.74186554627271,
22.860128,0.18868174663285991,,,,
22.860366,,0.0,,,
22.860371,,,,,-1.4184225797653198
22.860376,,,,21.040498247849698,
22.860400,,,0.0,,
22.864957,0.1909249937980609,,,,
22.865261,,,,,-1.5403465032577515
22.865325,,,0.0,,
22.865329,,0.0,,,
22.865334,,,,21.337307768419254,
22.869661,0.193490616613216,,,,
22.869910,,,0.0,,
22.869919,,0.0,,,
22.869929,,,,,-1.6295777559280396
22.869939,,,,21.636527449211957,
22.875031,0.19596975327197075,,,,
22.875252,,0.0,,,
22.875257,,,,,-1.664262056350708
22.875263,,,,21.936641801328484,
22.875282,,,0.0,,
22.879807,0.19844249834410935,,,,
22.880025,,,,,-1.751720905303955
22.880049,,,0.0,,
22.880053,,0.0,,,
22.880057,,,,22.23815948730364,
22.885043,0.20078082036022613,,,,
22.885406,,,0.0,,
22.885423,,0.0,,,
22.885439,,,,,-1.7470594644546509
22.885455,,,,22.539202881792416,
22.890061,0.2032671475539241,,,,
22.890218,,,,,-1.7982357740402222
22.890298,,,0.0,,
22.890303,,0.0,,,
22.890307,,,,22.842486928971276,
22.895550,0.20547344335900028,,,,
22.895711,,,0.0,,
22.895763,,0.0,,,
22.895777,,,,,-1.9595303535461426
22.895781,,,,23.144143543253897,
22.899606,0.2076521754467941,,,,
22.899819,,,,,-2.0598161220550537
22.899862,,,0.0,,
22.899866,,0.0,,,
22.899870,,,,23.44460721664245,
22.904635,0.21011674378214826,,,,
22.904874,,,0.0,,
22.904878,,0.0,,,
22.904883,,,,,-2.104182481765747
22.904889,,,,23.745435834737783,
22.910006,0.21255373591665255,,,,
22.910179,,,0.0,,
22.910185,,0.0,,,
22.910190,,,,,-2.174248456954956
22.910196,,,,24.045755354204953,
22.914474,0.21464538263680077,,,,
22.914671,,,,,-2.242020606994629
22.914686,,,0.0,,
22.914688,,0.0,,,
22.914691,,,,24.343625317436384,
22.923007,0.21746327338621363,,,,
22.923230,,,,,-2.0045502185821533
22.923233,,,,24.645456150681913,
22.923249,,,0.0,,
22.923252,,0.0,,,
22.927904,0.22016232057198168,,,,
22.928147,,,,,-2.3853776454925537
22.928168,,,0.0,,
22.928171,,0.0,,,
22.928174,,,,24.9512977965319,
22.931101,0.2213056156279527,,,,
22.931690,,,,,-2.209305763244629
22.931764,,0.0,,,
22.931770,,,,25.23956476719485,
22.931799,,,0.0,,
22.935054,0.22309845567379405,,,,
22.935275,,,,,-2.3527894020080566
22.935301,,,,25.52068242958237,
22.935339,,,0.0,,
22.935344,,0.0,,,
22.940093,0.22448503049534377,,,,
22.940366,,,,,-2.5112407207489014
22.940411,,,0.0,,
22.940416,,0.0,,,
22.940419,,,,25.792569602372104,
22.944875,0.2271003878438561,,,,
22.945046,,,,,-2.577070951461792
22.945069,,,,26.067160468050787,
22.945101,,0.0,,,
22.945121,,,0.0,,
22.949886,0.22981541399616465,,,,
22.950071,,,,,-2.5413594245910645
22.950106,,0.0,,,
22.950110,,,,26.348999772453794,
22.950126,,,0.0,,
22.956019,0.2324038068386399,,,,
22.956179,,,,,-2.5143659114837646
22.956201,,,,26.637585952892547,
22.956213,,,0.0,,
22.956215,,0.0,,,
22.959870,0.23478846785772411,,,,
22.960046,,,,,-2.646574020385742
22.960064,,,0.0,,
22.960066,,0.0,,,
22.960068,,,,26.923564453824063,
22.964934,0.23689928933772092,,,,
22.965112,,,,,-2.7907845973968506
22.965135,,,0.0,,
22.965137,,0.0,,,
22.965139,,,,27.209310400524917,
22.969623,0.23945612372127872,,,,
22.969832,,,,,-2.858024835586548
22.969835,,,,27.49623399676547,
22.969850,,,0.0,,
22.969852,,0.0,,,
22.974979,0.24195882935568072,,,,
22.975174,,,,,-2.9542994499206543
22.975204,,,0.0,,
22.975208,,0.0,,,
22.975212,,,,27.7842313652606,
22.980729,0.24422224996613903,,,,
22.980906,,,,,-2.992382764816284
22.980942,,,0.0,,
22.980946,,0.0,,,
22.980950,,,,28.071160360735803,
22.984976,0.24675551537404966,,,,
22.985172,,,,,-2.977065086364746
22.985205,,,0.0,,
22.985209,,0.0,,,
22.985213,,,,28.359349234760835,
22.990300,0.2493417111086256,,,,
22.990544,,,,,-2.9139106273651123
22.990548,,,,28.64924660174653,
22.990569,,,0.0,,
22.990573,,0.0,,,
22.995040,0.2517649213844887,,,,
22.995448,,,,,-2.89682674407959
22.995491,,,,28.939435692342528,
22.995526,,,0.0,,
22.995529,,0.0,,,
23.000288,0.2541663603184404,,,,
23.000618,,,,,-2.777893543243408
23.000648,,,,29.22955975012944,
23.000673,,0.0,,,
23.000687,,,0.0,,
23.005011,0.2567365770864759,,,,
23.005423,,,,,-2.631230592727661
23.005470,,,,29.52171033915976,
23.005497,,0.0,,,
23.005513,,,0.0,,
23.010226,0.25916817631977274,,,,
23.010591,,,,,-2.6258933544158936
23.010635,,,,29.813843585512597,
23.010658,,0.0,,,
23.010680,,,0.0,,
23.014862,0.261596180285598,,,,
23.015102,,,,,-2.5686705112457275
23.015131,,,,30.107289454375778,
23.015148,,0.0,,,
23.015165,,,0.0,,
23.019970,0.264176583644803,,,,
23.020194,,,,,-2.450709819793701
23.020230,,,,30.401564945340255,
23.020251,,,0.0,,
23.020254,,0.0,,,
23.024850,0.26641463764587836,,,,
23.025021,,,,,-2.507411479949951
23.025046,,,,30.694339954891394,
23.025063,,,0.0,,
23.025066,,0.0,,,
23.029832,0.26883824739590495,,,,
23.030021,,,,,-2.4129867553710938
23.030041,,,,30.98639600713734,
23.030062,,,0.0,,
23.030065,,0.0,,,
23.034419,0.27136751806218046,,,,
23.034622,,,,,-2.2575249671936035
23.034661,,0.0,,,
23.034665,,,,31.27779411642655,
23.034683,,,0.0,,
23.039460,0.2735138927427298,,,,
23.039656,,,,,-2.2461395263671875
23.039690,,0.0,,,
23.039693,,,,31.56691143725583,
23.039709,,,0.0,,
23.044966,0.27622851942087484,,,,
23.045013,,,,,-2.013047456741333
23.045048,,,,31.857668832459495,
23.045071,,,0.0,,
23.045074,,0.0,,,
23.049593,0.27843361680346046,,,,
23.049667,,,,,-2.0200464725494385
23.049711,,0.0,,,
23.049715,,,,32.14600041554544,
23.049955,,,0.0,,
23.054979,0.28081687966297236,,,,
23.055033,,,,,-1.8945796489715576
23.055063,,,,32.433634460626955,
23.055083,,,0.0,,
23.055086,,0.0,,,
23.060883,0.28316718590399453,,,,
23.061147,,,,,-1.8111552000045776
23.061171,,,0.0,,
23.061174,,0.0,,,
23.061178,,,,32.721193788870686,
23.065753,0.28531695611493374,,,,
23.066147,,,,,-1.6962382793426514
23.066178,,,0.0,,
23.066182,,0.0,,,
23.066186,,,,33.00480740410269,
23.070767,0.28761972493049803,,,,
23.071052,,,0.0,,
23.071054,,0.0,,,
23.071056,,,,,-1.3934308290481567
23.071058,,,,33.28508344105286,
23.074852,0.2890440500604996,,,,
23.075777,,,,,-1.9275213479995728
23.075936,,,,33.5558264033812,
23.075974,,0.0,,,
23.076012,,,0.0,,
23.081999,0.2920359118081219,,,,
23.082345,,,,,-1.37606680393219
23.082369,,,,33.83451696624582,
23.082387,,0.0,,,
23.082397,,,0.0,,
23.085581,0.29356170337565557,,,,
23.085785,,,,,-2.079869508743286
23.085798,,,,34.10491543554531,
23.085811,,,0.0,,
23.085813,,0.0,,,
23.089907,0.2952167248350853,,,,
23.090093,,,,,-1.7360115051269531
23.090112,,,,34.36811128991896,
23.090121,,0.0,,,
23.090129,,,0.0,,
23.094613,0.2976283503602065,,,,
23.094784,,,,,-2.0149755477905273
23.094806,,,,34.63605513297041,
23.094816,,0.0,,,
23.094825,,,0.0,,
23.099943,0.3000395764111643,,,,
23.100264,,,,,-1.8202580213546753
23.100295,,,,34.9057537122579,
23.100307,,,0.0,,
23.100310,,0.0,,,
23.106534,0.3027310335878256,,,,
23.106860,,,,,-1.886886477470398
23.106892,,0.0,,,
23.106895,,,,35.181896402439214,
23.106909,,,0.0,,
23.111219,0.3048616290389162,,,,
23.111554,,,,,-1.9972617626190186
23.111596,,,0.0,,
23.111600,,0.0,,,
23.111604,,,,35.45673580501544,
23.115956,0.3068462166832433,,,,
23.116220,,,,,-1.7049123048782349
23.116223,,,,35.72817591248412,
23.116234,,,0.0,,
23.116236,,0.0,,,
23.119914,0.30834803980096626,,,,
23.120127,,,,,-1.9168872833251953
23.120150,,,,35.991123214817414,
23.120161,,,0.0,,
23.120163,,0.0,,,
23.124860,0.3097238288201012,,,,
23.125094,,,,,-1.9796353578567505
23.125119,,,,36.24487971095528,
23.125131,,,0.0,,
23.125132,,0.0,,,
23.130014,0.31185102874080195,,,,
23.130269,,,,,-2.1395275592803955
23.130297,,,,36.499359198003106,
23.130308,,,0.0,,
23.130310,,0.0,,,
23.134872,0.314415053659303,,,,
23.135128,,,,,-2.00167179107666
23.135137,,,,36.758598354148205,
23.135148,,0.0,,,
23.135157,,,0.0,,
23.139824,0.3165831996817638,,,,
23.140016,,,,,-2.101097583770752
23.140045,,,,37.01732908799233,
23.140055,,0.0,,,
23.140066,,,0.0,,
23.144906,0.318658467961208,,,,
23.145124,,,,,-2.1037421226501465
23.145155,,0.0,,,
23.145157,,,,37.27564750041512,
23.145168,,,0.0,,
23.149949,0.3210728898054738,,,,
23.150179,,,,,-2.049765110015869
23.150210,,,,37.535426620407925,
23.150222,,0.0,,,
23.150233,,,0.0,,
23.154855,0.3229446259986088,,,,
23.155092,,,,,-2.078611373901367
23.155118,,,,37.79127451812212,
23.155157,,,0.0,,
23.155161,,0.0,,,
23.160008,0.32495597841189117,,,,
23.160208,,,,,-2.0841612815856934
23.160230,,0.0,,,
23.160234,,,,38.04641874879567,
23.160260,,,0.0,,
23.167785,0.3270040824482166,,,,
23.167924,,,,,-1.9246795177459717
23.167947,,,,38.30132981600564,
23.167967,,,0.0,,
23.167969,,0.0,,,
23.171961,0.3295701047375352,,,,
23.172163,,,,,-2.0857396125793457
23.172186,,0.0,,,
23.172188,,,,38.5592189661539,
23.172198,,,0.0,,
23.174909,0.33058077437122024,,,,
23.175284,,,,,-2.0569822788238525
23.175324,,,,38.802336085245116,
23.175341,,0.0,,,
23.175356,,,0.0,,
23.179439,0.33225517032758034,,,,
23.179736,,,,,-2.2117984294891357
23.179779,,,,39.0412256698539,
23.179795,,0.0,,,
23.179812,,,0.0,,
23.184807,0.3347095395881973,,,,
23.185047,,,,,-1.873326063156128
23.185084,,,,39.28464609017836,
23.185099,,0.0,,,
23.185110,,,0.0,,
23.189800,0.3367266843768506,,,,
23.190063,,,,,-1.9040119647979736
23.190103,,,,39.528679201830464,
23.190119,,0.0,,,
23.190132,,,0.0,,
23.194461,0.3384873667525293,,,,
23.194732,,,,,-1.9923741817474365
23.194777,,,,39.769828070473444,
